date,n,k,d,c,ccw,lambda,error_combined,dominance_case,color,weather_weight,atmospheric_weight
2024-05-20,8,2,6,1.0,1.0,0.5,0.07019,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,2,7,0.0,0.0,0.5,0.072363,weather_dominates,blue,1.0,0.0
2024-05-20,8,2,7,0.1,0.1,0.5,0.072427,weather_dominates,blue,0.9,0.1
2024-05-20,8,2,7,0.2,0.2,0.5,0.07249,weather_dominates,blue,0.8,0.2
2024-05-20,8,2,7,0.3,0.3,0.5,0.072554,hybrid,purple,0.7,0.3
2024-05-20,8,2,7,0.4,0.4,0.5,0.072617,hybrid,purple,0.6,0.4
2024-05-20,8,2,7,0.5,0.5,0.5,0.072681,hybrid,purple,0.5,0.5
2024-05-20,8,2,7,0.6,0.6,0.5,0.072744,hybrid,purple,0.4,0.6
2024-05-20,8,2,7,0.7,0.7,0.5,0.072808,hybrid,purple,0.3,0.7
2024-05-20,8,2,7,0.8,0.8,0.5,0.072871,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,2,7,0.9,0.9,0.5,0.072935,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,2,7,1.0,1.0,0.5,0.072998,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,3,1,0.0,0.0,0.5,0.056241,weather_dominates,blue,1.0,0.0
2024-05-20,8,3,1,0.1,0.1,0.5,0.056241,weather_dominates,blue,0.9,0.1
2024-05-20,8,3,1,0.2,0.2,0.5,0.056241,weather_dominates,blue,0.8,0.2
2024-05-20,8,3,1,0.3,0.3,0.5,0.056241,hybrid,purple,0.7,0.3
2024-05-20,8,3,1,0.4,0.4,0.5,0.056241,hybrid,purple,0.6,0.4
2024-05-20,8,3,1,0.5,0.5,0.5,0.056241,hybrid,purple,0.5,0.5
2024-05-20,8,3,1,0.6,0.6,0.5,0.056241,hybrid,purple,0.4,0.6
2024-05-20,8,3,1,0.7,0.7,0.5,0.056241,hybrid,purple,0.3,0.7
2024-05-20,8,3,1,0.8,0.8,0.5,0.056241,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,3,1,0.9,0.9,0.5,0.056241,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,3,1,1.0,1.0,0.5,0.056241,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,3,2,0.0,0.0,0.5,0.059053,weather_dominates,blue,1.0,0.0
2024-05-20,8,3,2,0.1,0.1,0.5,0.059053,weather_dominates,blue,0.9,0.1
2024-05-20,8,3,2,0.2,0.2,0.5,0.059053,weather_dominates,blue,0.8,0.2
2024-05-20,8,3,2,0.3,0.3,0.5,0.059053,hybrid,purple,0.7,0.3
2024-05-20,8,3,2,0.4,0.4,0.5,0.059053,hybrid,purple,0.6,0.4
2024-05-20,8,3,2,0.5,0.5,0.5,0.059053,hybrid,purple,0.5,0.5
2024-05-20,8,3,2,0.6,0.6,0.5,0.059053,hybrid,purple,0.4,0.6
2024-05-20,8,3,2,0.7,0.7,0.5,0.059053,hybrid,purple,0.3,0.7
2024-05-20,8,3,2,0.8,0.8,0.5,0.059053,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,3,2,0.9,0.9,0.5,0.059053,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,3,2,1.0,1.0,0.5,0.059053,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,3,3,0.0,0.0,0.5,0.061866,weather_dominates,blue,1.0,0.0
2024-05-20,8,3,3,0.1,0.1,0.5,0.061866,weather_dominates,blue,0.9,0.1
2024-05-20,8,3,3,0.2,0.2,0.5,0.061866,weather_dominates,blue,0.8,0.2
2024-05-20,8,3,3,0.3,0.3,0.5,0.061866,hybrid,purple,0.7,0.3
2024-05-20,8,3,3,0.4,0.4,0.5,0.061866,hybrid,purple,0.6,0.4
2024-05-20,8,3,3,0.5,0.5,0.5,0.061866,hybrid,purple,0.5,0.5
2024-05-20,8,3,3,0.6,0.6,0.5,0.061866,hybrid,purple,0.4,0.6
2024-05-20,8,3,3,0.7,0.7,0.5,0.061866,hybrid,purple,0.3,0.7
2024-05-20,8,3,3,0.8,0.8,0.5,0.061866,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,3,3,0.9,0.9,0.5,0.061866,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,3,3,1.0,1.0,0.5,0.061866,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,3,4,0.0,0.0,0.5,0.064678,weather_dominates,blue,1.0,0.0
2024-05-20,8,3,4,0.1,0.1,0.5,0.064678,weather_dominates,blue,0.9,0.1
2024-05-20,8,3,4,0.2,0.2,0.5,0.064678,weather_dominates,blue,0.8,0.2
2024-05-20,8,3,4,0.3,0.3,0.5,0.064678,hybrid,purple,0.7,0.3
2024-05-20,8,3,4,0.4,0.4,0.5,0.064678,hybrid,purple,0.6,0.4
2024-05-20,8,3,4,0.5,0.5,0.5,0.064678,hybrid,purple,0.5,0.5
2024-05-20,8,3,4,0.6,0.6,0.5,0.064678,hybrid,purple,0.4,0.6
2024-05-20,8,3,4,0.7,0.7,0.5,0.064678,hybrid,purple,0.3,0.7
2024-05-20,8,3,4,0.8,0.8,0.5,0.064678,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,3,4,0.9,0.9,0.5,0.064678,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,3,4,1.0,1.0,0.5,0.064678,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,3,5,0.0,0.0,0.5,0.06749,weather_dominates,blue,1.0,0.0
2024-05-20,8,3,5,0.1,0.1,0.5,0.06749,weather_dominates,blue,0.9,0.1
2024-05-20,8,3,5,0.2,0.2,0.5,0.06749,weather_dominates,blue,0.8,0.2
2024-05-20,8,3,5,0.3,0.3,0.5,0.06749,hybrid,purple,0.7,0.3
2024-05-20,8,3,5,0.4,0.4,0.5,0.06749,hybrid,purple,0.6,0.4
2024-05-20,8,3,5,0.5,0.5,0.5,0.06749,hybrid,purple,0.5,0.5
2024-05-20,8,3,5,0.6,0.6,0.5,0.06749,hybrid,purple,0.4,0.6
2024-05-20,8,3,5,0.7,0.7,0.5,0.06749,hybrid,purple,0.3,0.7
2024-05-20,8,3,5,0.8,0.8,0.5,0.06749,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,3,5,0.9,0.9,0.5,0.06749,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,3,5,1.0,1.0,0.5,0.06749,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,3,6,0.0,0.0,0.5,0.070302,weather_dominates,blue,1.0,0.0
2024-05-20,8,3,6,0.1,0.1,0.5,0.070302,weather_dominates,blue,0.9,0.1
2024-05-20,8,3,6,0.2,0.2,0.5,0.070302,weather_dominates,blue,0.8,0.2
2024-05-20,8,3,6,0.3,0.3,0.5,0.070302,hybrid,purple,0.7,0.3
2024-05-20,8,3,6,0.4,0.4,0.5,0.070302,hybrid,purple,0.6,0.4
2024-05-20,8,3,6,0.5,0.5,0.5,0.070302,hybrid,purple,0.5,0.5
2024-05-20,8,3,6,0.6,0.6,0.5,0.070302,hybrid,purple,0.4,0.6
2024-05-20,8,3,6,0.7,0.7,0.5,0.070302,hybrid,purple,0.3,0.7
2024-05-20,8,3,6,0.8,0.8,0.5,0.070302,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,3,6,0.9,0.9,0.5,0.070302,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,3,6,1.0,1.0,0.5,0.070302,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,3,7,0.0,0.0,0.5,0.073114,weather_dominates,blue,1.0,0.0
2024-05-20,8,3,7,0.1,0.1,0.5,0.073114,weather_dominates,blue,0.9,0.1
2024-05-20,8,3,7,0.2,0.2,0.5,0.073114,weather_dominates,blue,0.8,0.2
2024-05-20,8,3,7,0.3,0.3,0.5,0.073114,hybrid,purple,0.7,0.3
2024-05-20,8,3,7,0.4,0.4,0.5,0.073114,hybrid,purple,0.6,0.4
2024-05-20,8,3,7,0.5,0.5,0.5,0.073114,hybrid,purple,0.5,0.5
2024-05-20,8,3,7,0.6,0.6,0.5,0.073114,hybrid,purple,0.4,0.6
2024-05-20,8,3,7,0.7,0.7,0.5,0.073114,hybrid,purple,0.3,0.7
2024-05-20,8,3,7,0.8,0.8,0.5,0.073114,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,3,7,0.9,0.9,0.5,0.073114,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,3,7,1.0,1.0,0.5,0.073114,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,4,1,0.0,0.0,0.5,0.056248,weather_dominates,blue,1.0,0.0
2024-05-20,8,4,1,0.1,0.1,0.5,0.056248,weather_dominates,blue,0.9,0.1
2024-05-20,8,4,1,0.2,0.2,0.5,0.056248,weather_dominates,blue,0.8,0.2
2024-05-20,8,4,1,0.3,0.3,0.5,0.056248,hybrid,purple,0.7,0.3
2024-05-20,8,4,1,0.4,0.4,0.5,0.056248,hybrid,purple,0.6,0.4
2024-05-20,8,4,1,0.5,0.5,0.5,0.056249,hybrid,purple,0.5,0.5
2024-05-20,8,4,1,0.6,0.6,0.5,0.056249,hybrid,purple,0.4,0.6
2024-05-20,8,4,1,0.7,0.7,0.5,0.056249,hybrid,purple,0.3,0.7
2024-05-20,8,4,1,0.8,0.8,0.5,0.056249,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,4,1,0.9,0.9,0.5,0.056249,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,4,1,1.0,1.0,0.5,0.05625,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,4,2,0.0,0.0,0.5,0.05906,weather_dominates,blue,1.0,0.0
2024-05-20,8,4,2,0.1,0.1,0.5,0.05906,weather_dominates,blue,0.9,0.1
2024-05-20,8,4,2,0.2,0.2,0.5,0.05906,weather_dominates,blue,0.8,0.2
2024-05-20,8,4,2,0.3,0.3,0.5,0.059061,hybrid,purple,0.7,0.3
2024-05-20,8,4,2,0.4,0.4,0.5,0.059061,hybrid,purple,0.6,0.4
2024-05-20,8,4,2,0.5,0.5,0.5,0.059061,hybrid,purple,0.5,0.5
2024-05-20,8,4,2,0.6,0.6,0.5,0.059061,hybrid,purple,0.4,0.6
2024-05-20,8,4,2,0.7,0.7,0.5,0.059061,hybrid,purple,0.3,0.7
2024-05-20,8,4,2,0.8,0.8,0.5,0.059062,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,4,2,0.9,0.9,0.5,0.059062,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,4,2,1.0,1.0,0.5,0.059062,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,4,3,0.0,0.0,0.5,0.061872,weather_dominates,blue,1.0,0.0
2024-05-20,8,4,3,0.1,0.1,0.5,0.061873,weather_dominates,blue,0.9,0.1
2024-05-20,8,4,3,0.2,0.2,0.5,0.061873,weather_dominates,blue,0.8,0.2
2024-05-20,8,4,3,0.3,0.3,0.5,0.061873,hybrid,purple,0.7,0.3
2024-05-20,8,4,3,0.4,0.4,0.5,0.061873,hybrid,purple,0.6,0.4
2024-05-20,8,4,3,0.5,0.5,0.5,0.061874,hybrid,purple,0.5,0.5
2024-05-20,8,4,3,0.6,0.6,0.5,0.061874,hybrid,purple,0.4,0.6
2024-05-20,8,4,3,0.7,0.7,0.5,0.061874,hybrid,purple,0.3,0.7
2024-05-20,8,4,3,0.8,0.8,0.5,0.061874,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,4,3,0.9,0.9,0.5,0.061874,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,4,3,1.0,1.0,0.5,0.061875,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,4,4,0.0,0.0,0.5,0.064685,weather_dominates,blue,1.0,0.0
2024-05-20,8,4,4,0.1,0.1,0.5,0.064685,weather_dominates,blue,0.9,0.1
2024-05-20,8,4,4,0.2,0.2,0.5,0.064685,weather_dominates,blue,0.8,0.2
2024-05-20,8,4,4,0.3,0.3,0.5,0.064686,hybrid,purple,0.7,0.3
2024-05-20,8,4,4,0.4,0.4,0.5,0.064686,hybrid,purple,0.6,0.4
2024-05-20,8,4,4,0.5,0.5,0.5,0.064686,hybrid,purple,0.5,0.5
2024-05-20,8,4,4,0.6,0.6,0.5,0.064686,hybrid,purple,0.4,0.6
2024-05-20,8,4,4,0.7,0.7,0.5,0.064686,hybrid,purple,0.3,0.7
2024-05-20,8,4,4,0.8,0.8,0.5,0.064687,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,4,4,0.9,0.9,0.5,0.064687,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,4,4,1.0,1.0,0.5,0.064687,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,4,5,0.0,0.0,0.5,0.067497,weather_dominates,blue,1.0,0.0
2024-05-20,8,4,5,0.1,0.1,0.5,0.067497,weather_dominates,blue,0.9,0.1
2024-05-20,8,4,5,0.2,0.2,0.5,0.067498,weather_dominates,blue,0.8,0.2
2024-05-20,8,4,5,0.3,0.3,0.5,0.067498,hybrid,purple,0.7,0.3
2024-05-20,8,4,5,0.4,0.4,0.5,0.067498,hybrid,purple,0.6,0.4
2024-05-20,8,4,5,0.5,0.5,0.5,0.067498,hybrid,purple,0.5,0.5
2024-05-20,8,4,5,0.6,0.6,0.5,0.067499,hybrid,purple,0.4,0.6
2024-05-20,8,4,5,0.7,0.7,0.5,0.067499,hybrid,purple,0.3,0.7
2024-05-20,8,4,5,0.8,0.8,0.5,0.067499,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,4,5,0.9,0.9,0.5,0.067499,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,4,5,1.0,1.0,0.5,0.0675,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,4,6,0.0,0.0,0.5,0.07031,weather_dominates,blue,1.0,0.0
2024-05-20,8,4,6,0.1,0.1,0.5,0.07031,weather_dominates,blue,0.9,0.1
2024-05-20,8,4,6,0.2,0.2,0.5,0.07031,weather_dominates,blue,0.8,0.2
2024-05-20,8,4,6,0.3,0.3,0.5,0.07031,hybrid,purple,0.7,0.3
2024-05-20,8,4,6,0.4,0.4,0.5,0.070311,hybrid,purple,0.6,0.4
2024-05-20,8,4,6,0.5,0.5,0.5,0.070311,hybrid,purple,0.5,0.5
2024-05-20,8,4,6,0.6,0.6,0.5,0.070311,hybrid,purple,0.4,0.6
2024-05-20,8,4,6,0.7,0.7,0.5,0.070311,hybrid,purple,0.3,0.7
2024-05-20,8,4,6,0.8,0.8,0.5,0.070312,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,4,6,0.9,0.9,0.5,0.070312,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,4,6,1.0,1.0,0.5,0.070312,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,4,7,0.0,0.0,0.5,0.073122,weather_dominates,blue,1.0,0.0
2024-05-20,8,4,7,0.1,0.1,0.5,0.073122,weather_dominates,blue,0.9,0.1
2024-05-20,8,4,7,0.2,0.2,0.5,0.073123,weather_dominates,blue,0.8,0.2
2024-05-20,8,4,7,0.3,0.3,0.5,0.073123,hybrid,purple,0.7,0.3
2024-05-20,8,4,7,0.4,0.4,0.5,0.073123,hybrid,purple,0.6,0.4
2024-05-20,8,4,7,0.5,0.5,0.5,0.073123,hybrid,purple,0.5,0.5
2024-05-20,8,4,7,0.6,0.6,0.5,0.073124,hybrid,purple,0.4,0.6
2024-05-20,8,4,7,0.7,0.7,0.5,0.073124,hybrid,purple,0.3,0.7
2024-05-20,8,4,7,0.8,0.8,0.5,0.073124,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,4,7,0.9,0.9,0.5,0.073124,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,4,7,1.0,1.0,0.5,0.073125,atmospheric_dominates,orange,0.0,1.0
